K,T,type,moneyness,market_price,market_iv,price1,error1,rel_error1,price2,error2,rel_error2
86000.0,0.00626,put,0.9297547146440691,56.86007198171429,,11.470266875280686,-45.389805106433606,-79.8272030345487,38.94459222098385,-17.91547976073044,-31.50801456335107
88000.0,0.00626,put,0.9513769173102102,138.43085490485714,,75.00053558681338,-63.43031931804376,-45.82094025326876,160.02520492256735,21.594350017710212,15.599376333081166
89000.0,0.00626,call,0.9621880186432809,3710.4479436157135,,3665.7927999787353,-44.65514363697821,-1.2034973759384746,3793.296676034748,82.8487324190346,2.2328498789906526
89000.0,0.00626,put,0.9621880186432809,213.9056550805714,,162.7072886456208,-51.1983664349506,-23.935022389036803,290.21116470165,76.30550962107858,35.67250692476398
90000.0,0.00626,call,0.9729991199763515,2838.5792305059995,,2822.7875220558926,-15.791708450106853,-0.556324385114727,2995.15080424957,156.5715737435703,5.515842998529238
90000.0,0.00626,put,0.9729991199763515,342.0364910734285,,319.63941268212875,-22.39707839129977,-6.548154648941115,492.0026948758168,149.9662038023883,43.84508896455539
91000.0,0.00626,call,0.983810221309422,2053.6211940302856,,2076.511261145126,22.89006711484035,1.114619735196538,2287.045003647894,233.42380961760864,11.366449192097997
91000.0,0.00626,put,0.983810221309422,557.0789286657142,,573.3005537306926,16.22162506497841,2.9119078518786528,783.8342962334609,226.7553675677467,40.70435191488199
92000.0,0.00626,call,0.9946213226424926,1380.3934315334284,,1450.0988390164857,69.70540748305734,5.049676845073376,1683.0536518938898,302.6602203604614,21.925649126296353
92000.0,0.00626,put,0.9946213226424926,883.8507152714285,,946.8255335613867,62.97481828995819,7.125051459693482,1179.780346438798,295.9296311673695,33.481856840098864
93000.0,0.00626,call,1.0054324239755632,846.5644338802856,,955.8952148388198,109.3307809585342,12.914643774651521,1190.0520345133045,343.4876006330189,40.57430089031973
93000.0,0.00626,put,1.0054324239755632,1350.021266720857,,1452.559311343066,102.53804462220887,7.595291063174829,1686.7161310175507,336.6948642966936,24.93996743581016
94000.0,0.00626,call,1.0162435253086337,479.7582935951429,,591.9523606421026,112.19406704695967,23.385539873884433,806.4006312527672,326.6423376576243,68.08477143977638
94000.0,0.00626,put,1.0162435253086337,1983.215600503714,,2088.55385910569,105.33825860197612,5.311487998340746,2303.002129716355,319.78652921264074,16.12464772521044
95000.0,0.00626,call,1.0270546266417042,253.6347701685714,,343.0447392688002,89.40996910022878,35.25146376453232,522.5536440131254,268.918873844554,106.02602855508512
95000.0,0.00626,put,1.0270546266417042,2757.092551145143,,2839.583639691715,82.49108854657197,2.9919593563266407,3019.0925444360473,261.9999932909045,9.502763814804995
96000.0,0.00626,call,1.037865727974775,124.49202199685712,,185.49377258618551,61.001750589328395,49.00053000253175,323.28578535309316,198.79376335623604,159.6839381091061
97000.0,0.00626,call,1.0486768293078454,62.26959761685714,,93.39400334848506,31.124405731627917,49.98330954880325,190.71603761243205,128.4464399955749,206.27472299709044
86000.0,0.009,put,0.9297547146440691,126.7629752454857,,39.22519177126787,-87.53778347421783,-69.05627081148464,101.13336941212401,-25.629605833361694,-20.218526571917472
88000.0,0.009,call,0.9513769173102102,4761.7377260208,,4666.235478369374,-95.50224765142684,-2.005617552801136,4802.776159346933,41.03843332613269,0.8618373309784728
88000.0,0.009,put,0.9513769173102102,255.4445496456,,160.80154904439587,-94.64300060120414,-37.05031120550837,297.3422300219481,41.89768037634812,16.401868990540745
89000.0,0.009,call,0.9621880186432809,3875.8991209008,,3796.8431199858896,-79.05600091491033,-2.0396815925523075,3978.1210124801437,102.22189157934372,2.637372346150905
89000.0,0.009,put,0.9621880186432809,369.60450221520006,,291.319194710788,-78.28530750441206,-21.180831682302102,472.5970872050275,102.99258498982744,27.865619702289397
90000.0,0.009,call,0.9729991199763515,3048.3995003588007,,2999.044234409739,-49.355265949061504,-1.6190550465335112,3222.901272879695,174.50177252089452,5.72437347861904
90000.0,0.009,put,0.9729991199763515,542.1025143016001,,493.43031318451176,-48.67220111708832,-8.978412723245444,717.2873516544641,175.18483735286406,32.31581347276312
91000.0,0.009,call,0.983810221309422,2302.0416229748,,2291.1932955352167,-10.848327439583045,-0.4712481013077582,2548.788158472329,246.7465354975293,10.718595747138252
91000.0,0.009,put,0.983810221309422,795.7605461910857,,785.4893783598818,-10.271167831203911,-1.2907359984566888,1043.0842412969869,247.32369510590115,31.08016554599471
92000.0,0.009,call,0.9946213226424926,1648.2092918760002,,1687.2862779592178,39.07698608321766,2.370875244777927,1964.030736239336,315.8214443633358,19.161489133692857
92000.0,0.009,put,0.9946213226424926,1141.9084961368,,1181.49236483375,39.58386869694982,3.4664659060569503,1458.2368231138607,316.32832697706067,27.70172286546896
93000.0,0.009,call,1.0054324239755632,1128.2185154380002,,1194.1488785294787,65.93036309147851,5.843758295872573,1472.2887021256975,344.0701866876973,30.496768310358867
93000.0,0.009,put,1.0054324239755632,1621.9185333252285,,1688.264969453885,66.34643612865648,4.090614587937052,1966.4047930501038,344.48625972487525,21.239430504478893
94000.0,0.009,call,1.0162435253086337,736.1691234525429,,810.1396908513998,73.97056739885693,10.048039919406568,1072.1899298745484,336.02080642200553,45.64451234331986
94000.0,0.009,put,1.0162435253086337,2229.8396712536,,2304.165785825673,74.32611457207304,3.3332492703516854,2566.216024848829,336.3763535952289,15.085225988742074
95000.0,0.009,call,1.0270546266417042,457.2114981,,525.7601842920631,68.54868619206309,14.992773908120377,757.6919182006968,300.48042010069685,65.72022386781197
